Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
2.97550000,112.67234096,0.03071445
2.98750000,107.79313059,0.03040294
2.99950000,101.72098463,0.03026465
3.01150000,99.16568600,0.03011573
3.02350000,96.95881575,0.02975027
3.03550000,96.18413690,0.02970406
3.04750000,94.54660813,0.02975844
3.05950000,89.09308271,0.03003639
3.07150000,86.89648117,0.02984184
3.08350000,85.75331188,0.02994838
3.09550000,83.31282426,0.02974145
3.10750000,83.91166112,0.02954940
3.11950000,84.86618166,0.02973067
3.13150000,83.40548342,0.02977792
3.14350000,84.67072546,0.03010781
3.15550000,84.19329817,0.03011520
3.16750000,84.32932883,0.02985081
3.17950000,86.60689623,0.02957273
3.19150000,86.27567809,0.02959820
3.20350000,86.51419893,0.02960186
3.21550000,85.37860281,0.02959614
3.22750000,81.81499389,0.02970429
3.23950000,82.08546043,0.02996679
3.25150000,83.16667905,0.02989230
3.26350000,85.54813047,0.02978190
3.27550000,89.14867778,0.02978359
3.28750000,92.16851273,0.02972498
3.29950000,95.29133014,0.02989799
3.31150000,97.09354156,0.03003524
3.32350000,97.53418291,0.02987445
3.33550000,99.11577090,0.02938473
3.34750000,99.34822537,0.02946966
3.35950000,101.31111119,0.02917989
3.37150000,103.36051910,0.02918662
3.38350000,101.39044976,0.02953183
3.39550000,98.62973405,0.02966570
3.40750000,95.51122253,0.02991578
3.41950000,92.54214588,0.03008890
3.43150000,89.94991436,0.03066130
3.44350000,87.43285440,0.03089403
3.45550000,85.40528484,0.03137373
3.46750000,84.20385799,0.03178236
3.47950000,80.65389769,0.03204816
3.49150000,78.43446836,0.03250669
3.50350000,77.63815826,0.03234900
3.51550000,78.37869700,0.03222415
3.52750000,80.82321035,0.03215654
3.53950000,84.73866874,0.03191451
3.55150000,90.79152505,0.03142352
3.56350000,97.28969710,0.03101955
3.57550000,101.24870669,0.03065837
3.58750000,107.58784034,0.03002336
3.59950000,110.56741705,0.02983978
3.61150000,113.08325953,0.02950273
3.62350000,113.56365948,0.02919158
3.63550000,116.04502918,0.02887399
3.64750000,118.44219687,0.02877215
3.65950000,116.57082603,0.02838414
3.67150000,117.20212526,0.02812031
3.68350000,112.91673109,0.02816557
3.69550000,113.49540085,0.02809215
3.70750000,115.20152386,0.02835440
3.71950000,114.98886055,0.02809435
3.73150000,114.79946410,0.02815776
3.74350000,117.26539979,0.02867033
3.75550000,117.39270460,0.02892999
3.76750000,115.85708824,0.02950372
3.77950000,116.59040085,0.02997769
3.79150000,112.54606360,0.03058037
3.80350000,111.85631596,0.03083980
3.81550000,111.61121665,0.03104940
3.82750000,111.85482471,0.03085942
3.83950000,112.22491938,0.03083674
3.85150000,113.42772581,0.03079057
3.86350000,111.44661243,0.03095598
3.87550000,111.76704529,0.03125601
3.88750000,113.01409942,0.03136128
3.89950000,116.49287317,0.03123862
3.91150000,117.00150580,0.03114983
3.92350000,118.31101750,0.03102249
3.93550000,121.02607028,0.03111163
3.94750000,121.90350570,0.03073025
3.95950000,124.62649802,0.03073990
3.97150000,124.83760406,0.03081596
3.98350000,122.08659222,0.03061180
3.99550000,122.03087258,0.03049289
4.00750000,117.71987630,0.03038889
4.01950000,117.89770666,0.03043129
4.03150000,120.07726273,0.03069989
4.04350000,120.69477466,0.03080758
4.05550000,118.91037994,0.03140825
4.06750000,118.69717403,0.03173970
4.07950000,118.71459205,0.03196785
4.09150000,118.45008708,0.03201255
4.10350000,117.24218858,0.03209682
4.11550000,117.17235234,0.03201728
4.12750000,116.06533348,0.03219422
4.13950000,115.30978155,0.03204255
4.15150000,111.80176742,0.03202934
4.16350000,110.36693861,0.03206761
4.17550000,107.42508919,0.03213437
4.18750000,105.25439030,0.03239620
4.19950000,106.46411190,0.03251881
4.21150000,109.19603522,0.03261822
4.22350000,111.14710752,0.03276162
4.23550000,111.24745787,0.03298358
4.24750000,111.02985038,0.03331812
4.25950000,112.34743240,0.03354257
4.27150000,112.32121150,0.03401501
4.28350000,112.17421075,0.03437954
4.29550000,107.77059349,0.03454268
4.30750000,104.46863314,0.03471754
4.31950000,98.16055554,0.03493405
4.33150000,92.68398785,0.03501825
4.34350000,87.54080865,0.03507861
4.35550000,84.88978507,0.03540947
4.36750000,81.24518632,0.03561820
4.37950000,79.60098343,0.03520251
4.39150000,76.17879667,0.03563474
4.40350000,73.51951897,0.03604913
4.41550000,73.00827135,0.03611110
4.42750000,72.22228661,0.03603638
4.43950000,72.02821191,0.03633036
4.45150000,69.92425980,0.03629229
4.46350000,68.41193215,0.03620590
4.47550000,66.69152092,0.03585923
4.48750000,64.76252037,0.03550138
4.49950000,62.83075095,0.03501587
4.51150000,62.33878842,0.03499383
4.52350000,62.20866861,0.03502782
4.53550000,62.60915730,0.03481539
4.54750000,64.07001610,0.03470881
4.55950000,64.29327063,0.03453566
4.57150000,64.36676700,0.03457348
4.58350000,63.02057934,0.03507177
4.59550000,64.22485964,0.03546023
4.60750000,64.90751726,0.03574844
4.61950000,63.71618579,0.03578586
4.63150000,62.59239341,0.03594058
4.64350000,63.21947509,0.03547864
4.65550000,64.55935706,0.03527568
4.66750000,64.55860699,0.03491146
4.67950000,65.88496661,0.03440592
4.69150000,66.10736574,0.03406040
4.70350000,68.54518380,0.03398959
4.71550000,70.58426951,0.03370406
4.72750000,70.57749686,0.03322669
4.73950000,72.51934566,0.03298130
4.75150000,72.24035305,0.03272166
4.76350000,74.55414511,0.03240420
4.77550000,74.96578411,0.03286260
4.78750000,75.43177527,0.03319716
4.79950000,75.93748922,0.03344362
4.81150000,77.06716094,0.03371729
4.82350000,76.44554387,0.03391427
4.83550000,79.19782303,0.03407663
4.84750000,81.74294282,0.03424501
4.85950000,81.39876971,0.03414273
4.87150000,81.87331661,0.03447087
4.88350000,84.01563009,0.03492563
4.89550000,86.26748374,0.03558485
4.90750000,87.56766317,0.03585379
4.91950000,86.21001688,0.03609250
4.93150000,90.91753668,0.03636847
4.94350000,92.44546449,0.03640405
4.95550000,95.24147484,0.03655376
4.96750000,93.60205718,0.03694050
4.97950000,95.76068218,0.03709547
4.99150000,96.84463719,0.03742646
5.00350000,97.64667538,0.03763897
5.01550000,96.70146745,0.03769363
5.02750000,99.22046056,0.03797270
5.03950000,97.44216678,0.03803013
5.05150000,94.95337290,0.03857396
5.06350000,93.53936685,0.03907252
5.07550000,93.64384175,0.03967331
5.08750000,91.00221231,0.04030217
5.09950000,87.34371617,0.04059708
5.11150000,86.26960443,0.04084691
5.12350000,83.10055158,0.04092380
5.13550000,79.43480765,0.04097346
5.14750000,77.59849830,0.04115524
5.15950000,74.75945788,0.04138551
5.17150000,75.45568624,0.04123435
5.18350000,75.51364856,0.04213196
5.19550000,74.78139250,0.04207987
5.20750000,71.23886018,0.04207034
5.21950000,69.26116320,0.04224711
5.23150000,63.17245004,0.04086075
5.24350000,58.80730008,0.04003815
5.25550000,53.00839213,0.03832236
5.26750000,47.67151380,0.03712851
5.27950000,39.96897186,0.03550766
5.29150000,37.00127286,0.03427068
5.30350000,33.35684542,0.03379734
5.31550000,30.41638312,0.03314658
5.32750000,30.66597065,0.03327075
5.33950000,30.68421144,0.03335976
5.35150000,30.71061302,0.03302731
5.36350000,32.17782837,0.03361487
5.37550000,32.52491032,0.03454681
5.38750000,32.28253020,0.03448538
5.39950000,31.30698310,0.03393404
5.41150000,30.74926265,0.03357480
5.42350000,27.99331227,0.03261360
5.43550000,25.52930519,0.03193959
5.44750000,22.15282023,0.03122260
5.45950000,19.38151493,0.02999940
5.47150000,18.00255072,0.02898265
5.48350000,18.14548242,0.02796681
5.49550000,18.58433483,0.02792310
5.50750000,18.54992935,0.02784869
5.51950000,18.35082212,0.02819017
5.53150000,18.05910944,0.02748027
5.54350000,17.83248401,0.02788575
5.55550000,18.85631081,0.02831089
5.56750000,19.76764306,0.02896176
5.57950000,20.51084143,0.02932585
5.59150000,20.74105559,0.03055928
5.60350000,21.14023331,0.03169755
5.61550000,21.74330849,0.03359138
5.62750000,21.27114765,0.03368779
5.63950000,20.87645982,0.03368125
5.65150000,20.96408153,0.03341863
5.66350000,20.70726345,0.03249052
5.67550000,20.50846002,0.03174891
5.68750000,21.28105855,0.03198997
5.69950000,21.22147736,0.03097332
5.71150000,20.64333090,0.02883137
5.72350000,20.55509072,0.02757599
5.73550000,20.41918098,0.02646595
5.74750000,19.76029684,0.02477244
5.75950000,18.72133271,0.02403627
5.77150000,18.30576438,0.02306276
5.78350000,18.25796616,0.02382540
5.79550000,19.08226946,0.02415526
5.80750000,19.98327778,0.02538192
5.81950000,19.26286811,0.02529047
5.83150000,19.17138162,0.02597161
5.84350000,19.36912052,0.02684241
5.85550000,19.09170126,0.02708816
5.86750000,19.25160877,0.02754619
5.87950000,20.03584030,0.02772834
5.89150000,20.03279186,0.02824661
5.90350000,19.57239971,0.02779303
5.91550000,19.40162795,0.02783752
5.92750000,18.63967307,0.02743669
5.93950000,18.68162417,0.02714479
5.95150000,20.12400643,0.02674758
5.96350000,20.79084493,0.02739683
5.97550000,22.79799384,0.02790970
5.98750000,24.59884997,0.02847767
5.99950000,26.51331131,0.02863430
6.01150000,28.17801726,0.02825673
6.02350000,29.55506271,0.02840767
6.03550000,30.54570897,0.02871161
6.04750000,31.26559164,0.02880166
6.05950000,31.70277212,0.02906696
6.07150000,32.43143954,0.02888847
6.08350000,31.79122322,0.02925479
6.09550000,30.29704648,0.02818324
6.10750000,29.95049529,0.02802164
6.11950000,28.74173800,0.02744817
6.13150000,27.72861194,0.02681401
6.14350000,26.52902839,0.02646333
6.15550000,24.25361393,0.02649527
6.16750000,23.52598445,0.02617199
6.17950000,22.47985490,0.02604361
6.19150000,20.46296998,0.02556601
6.20350000,20.25978278,0.02560865
6.21550000,19.82911125,0.02615584
6.22750000,20.88111680,0.02656541
6.23950000,21.28499956,0.02710934
6.25150000,22.35306291,0.02741325
6.26350000,23.22024870,0.02759168
6.27550000,23.54097520,0.02765028
6.28750000,24.06627312,0.02725300
6.29950000,25.20849792,0.02734669
6.31150000,25.10563224,0.02676296
6.32350000,25.36571809,0.02659149
6.33550000,25.53979108,0.02673639
6.34750000,24.64718436,0.02654907
6.35950000,24.13891589,0.02650953
6.37150000,23.33501687,0.02693425
6.38350000,23.88139861,0.02691507
6.39550000,24.91690719,0.02663824
6.40750000,25.99083647,0.02742464
6.41950000,26.46931391,0.02752134
6.43150000,25.87521204,0.02804109
6.44350000,25.05736975,0.02810611
6.45550000,23.13225778,0.02904704
6.46750000,22.51263446,0.02918614
6.47950000,21.43076291,0.03015364
6.49150000,20.68139966,0.03079492
6.50350000,19.64044898,0.03068365
6.51550000,18.67313729,0.03087002
6.52750000,18.58430167,0.03084657
6.53950000,19.60703263,0.03117569
6.55150000,19.56268659,0.03029872
6.56350000,20.30807374,0.02969075
6.57550000,21.52397522,0.02858015
6.58750000,22.65723080,0.02850039
6.59950000,22.90867695,0.02811905
6.61150000,23.07419114,0.02805553
6.62350000,22.78446240,0.02845960
6.63550000,21.40700143,0.02824452
6.64750000,21.78804152,0.02921739
6.65950000,23.07803953,0.02973649
6.67150000,24.75023965,0.03070404
6.68350000,25.82905064,0.03119136
6.69550000,26.25720171,0.03133220
6.70750000,26.63888598,0.03151249
6.71950000,26.58165728,0.03234599
6.73150000,26.05757887,0.03244590
6.74350000,24.43505032,0.03154951
6.75550000,23.53886194,0.03198670
6.76750000,21.99043176,0.03175975
6.77950000,20.69853311,0.03145868
6.79150000,19.33938432,0.03141415
6.80350000,17.78265028,0.03156929
6.81550000,17.04110314,0.03154855
6.82750000,17.15568805,0.03132704
6.83950000,18.59618315,0.03083194
6.85150000,20.52150678,0.03064880
6.86350000,22.46431645,0.03069915
6.87550000,23.22998211,0.03055193
6.88750000,22.89399125,0.03005485
6.89950000,23.51851705,0.03040669
6.91150000,23.81083194,0.03068906
6.92350000,24.46600654,0.03118920
6.93550000,24.64180812,0.03119759
6.94750000,24.45109688,0.03131331
6.95950000,24.76547655,0.03070673
6.97150000,24.15631637,0.02988744
6.98350000,24.36116391,0.03005086
6.99550000,25.40958633,0.03088627
7.00750000,26.75973684,0.03080928
7.01950000,28.96545781,0.03058472
7.03150000,29.88874644,0.03004060
7.04350000,32.28029220,0.03067542
7.05550000,33.56776956,0.03120485
7.06750000,33.47182627,0.03094446
7.07950000,33.43060608,0.03103758
7.09150000,33.99423438,0.03141938
7.10350000,33.48934764,0.03196281
7.11550000,31.38972343,0.03220346
7.12750000,29.90106320,0.03177038
7.13950000,26.92926009,0.03053291
7.15150000,23.99287562,0.03026802
7.16350000,21.22357063,0.03203623
7.17550000,19.76422363,0.03303730
7.18750000,18.11791748,0.03466616
7.19950000,16.81257862,0.03498713
7.21150000,15.85296456,0.03465104
7.22350000,13.72121173,0.03353853
7.23550000,13.31066379,0.03332982
7.24750000,11.97602978,0.03276428
7.25950000,11.12939048,0.03222345
7.27150000,10.82384555,0.03165229
7.28350000,10.64245483,0.03158769
7.29550000,10.03843915,0.02995498
7.30750000,10.09471135,0.02995688
7.31950000,10.09338261,0.02951521
7.33150000,10.02000936,0.02810393
7.34350000,9.71983541,0.02917174
7.35550000,9.50886358,0.02983692
7.36750000,8.96957904,0.02842121
7.37950000,8.47840863,0.02779485
7.39150000,7.62275355,0.02597396
7.40350000,6.60167763,0.02402243
7.41550000,5.67954660,0.02169506
7.42750000,5.57129180,0.02138401
7.43950000,5.36389412,0.02072306
7.45150000,5.01194369,0.01964077
7.46350000,5.31670258,0.01923452
7.47550000,5.07356657,0.01836763
7.48750000,5.10854532,0.01761893
7.49950000,5.98230586,0.01890822
7.51150000,6.37344762,0.01857691
7.52350000,6.54079561,0.01813668
7.53550000,6.64670407,0.01874536
7.54750000,6.31857360,0.01804299
7.55950000,5.84823122,0.01692028
7.57150000,5.72902442,0.01720004
7.58350000,5.50611071,0.01684567
7.59550000,4.80690643,0.01625267
7.60750000,4.65913161,0.01560996
7.61950000,5.01176146,0.01656501
7.63150000,4.80752949,0.01665923
7.64350000,4.79477601,0.01634222
7.65550000,5.15094767,0.01623755
7.66750000,5.86773865,0.01688592
7.67950000,7.01627127,0.01839849
7.69150000,7.82976711,0.01936673
7.70350000,8.16953108,0.01986002
7.71550000,8.06533142,0.01927599
7.72750000,7.75125646,0.01918572
7.73950000,7.51379852,0.01893311
7.75150000,7.08556214,0.01808488
7.76350000,6.43269519,0.01789552
7.77550000,5.68206060,0.01734120
7.78750000,4.63138090,0.01624750
7.79950000,4.41929310,0.01655373
7.81150000,4.35562692,0.01716628
7.82350000,4.28854872,0.01747898
7.83550000,4.61153691,0.01804176
7.84750000,4.81813964,0.01838643
7.85950000,5.12437386,0.01891606
7.87150000,4.95556566,0.01893861
7.88350000,4.52830631,0.01856952
7.89550000,4.40224134,0.01853479
7.90750000,4.01651748,0.01762305
7.91950000,3.82788518,0.01711277
7.93150000,3.76293506,0.01740610
7.94350000,3.33972636,0.01615451
7.95550000,2.90624526,0.01614128
7.96750000,2.59173897,0.01544922
7.97950000,2.69710231,0.01665430
7.99150000,3.26667866,0.01811786
8.00350000,3.61601996,0.01894965
8.01550000,3.61633620,0.01942392
8.02750000,3.57849380,0.01883372
8.03950000,3.24890105,0.01693650
8.05150000,2.94446208,0.01497865
8.06350000,2.51387661,0.01352177
8.07550000,2.22420330,0.01184092
8.08750000,1.83461410,0.00948567
8.09950000,1.40243046,0.00710330
8.11150000,1.21654327,0.00596768
8.12350000,0.82467151,0.00426546
8.13550000,0.39100219,0.00206852
8.14750000,0.25916640,0.00169501
8.15950000,0.32883545,0.00188210
8.17150000,0.58444938,0.00343114
8.18350000,0.57162035,0.00368602
8.19550000,0.62478608,0.00401736
8.20750000,0.65930703,0.00428170
8.21950000,0.65204300,0.00441134
8.23150000,0.65095906,0.00474916
8.24350000,0.59531187,0.00454694
8.25550000,0.53684717,0.00408187
8.26750000,0.53509049,0.00404572
8.27950000,0.50249335,0.00387776
8.29150000,0.44078639,0.00330678
8.30350000,0.39562787,0.00288788
8.31550000,0.32527742,0.00258102
8.32750000,0.26738770,0.00188444
8.33950000,0.25368744,0.00221507
8.35150000,0.29285404,0.00242878
8.36350000,0.33213304,0.00306464
8.37550000,0.26320643,0.00259288
8.38750000,0.33927922,0.00306863
8.39950000,0.39172865,0.00369726
8.41150000,0.40589292,0.00381134
8.42350000,0.39818880,0.00375853
8.43550000,0.39510486,0.00369006
8.44750000,0.42021404,0.00363311
8.45950000,0.43767381,0.00360717
8.47150000,0.41743591,0.00331825
8.48350000,0.34815536,0.00271573
8.49550000,0.32515171,0.00248304
8.50750000,0.28430278,0.00193515
8.51950000,0.23808071,0.00146031
8.53150000,0.23750377,0.00154475
8.54350000,0.20595353,0.00125039
8.55550000,0.19035067,0.00108501
8.56750000,0.16950579,0.00075856
8.57950000,0.19442873,0.00093256
8.59150000,0.21487894,0.00100258
8.60350000,0.19089613,0.00081435
8.61550000,0.25628956,0.00139602
8.62750000,0.26483546,0.00154106
8.63950000,0.29391765,0.00179487
8.65150000,0.30770340,0.00206367
8.66350000,0.32663147,0.00234524
8.67550000,0.30999395,0.00224867
8.68750000,0.33020478,0.00230264
8.69950000,0.35625667,0.00232259
8.71150000,0.36068425,0.00235870
8.72350000,0.38176081,0.00255082
8.73550000,0.31122233,0.00227445
8.74750000,0.29059151,0.00197297
8.75950000,0.23335608,0.00156807
8.77150000,0.24553578,0.00143400
8.78350000,0.27809993,0.00168430
8.79550000,0.25151215,0.00162222
8.80750000,0.27486877,0.00184762
8.81950000,0.28438296,0.00182594
8.83150000,0.25176110,0.00148133
8.84350000,0.29965591,0.00185424
8.85550000,0.35215352,0.00220326
8.86750000,0.31876234,0.00168635
8.87950000,0.33596215,0.00198121
8.89150000,0.35241467,0.00236022
8.90350000,0.36648948,0.00269478
8.91550000,0.23701804,0.00144757
8.92750000,0.25504523,0.00217494
8.93950000,0.31700536,0.00258384
8.95150000,0.33582680,0.00315426
8.96350000,0.42212250,0.00395692
8.97550000,0.45971761,0.00461028
8.98750000,0.45332078,0.00487526
8.99950000,0.45140661,0.00495000
9.01150000,0.46274287,0.00489902
9.02350000,0.40557864,0.00449295
9.03550000,0.41453644,0.00438046
9.04750000,0.34460799,0.00355889
9.05950000,0.25366109,0.00256264
9.07150000,0.27838341,0.00287424
9.08350000,0.26037637,0.00245254
9.09550000,0.19753863,0.00142955
9.10750000,0.15954247,0.00084501
9.11950000,0.27005372,0.00194173
9.13150000,0.23504154,0.00161337
9.14350000,0.22654635,0.00169922
9.15550000,0.23623725,0.00171729
9.16750000,0.27260543,0.00224134
9.17950000,0.29939200,0.00247967
9.19150000,0.26243153,0.00219306
9.20350000,0.25809542,0.00226014
9.21550000,0.20155384,0.00179340
9.22750000,0.21284224,0.00181605
9.23950000,0.25969637,0.00213041
9.25150000,0.30052111,0.00248835
9.26350000,0.37351286,0.00292475
9.27550000,0.39250436,0.00303577
9.28750000,0.38696679,0.00290049
9.29950000,0.38729628,0.00301249
9.31150000,0.32076127,0.00250208
9.32350000,0.19813149,0.00169146
9.33550000,0.19720125,0.00139519
9.34750000,0.26890647,0.00201461
9.35950000,0.23770033,0.00138187
9.37150000,0.28396480,0.00192970
9.38350000,0.23454024,0.00140374
9.39550000,0.29286089,0.00229479
9.40750000,0.31422084,0.00277864
