Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
2.97550000,204.00855073,0.03518866
2.98750000,201.87709941,0.03487683
2.99950000,196.15117780,0.03438973
3.01150000,194.17464751,0.03411308
3.02350000,189.52138138,0.03365498
3.03550000,183.62833488,0.03361288
3.04750000,180.68401306,0.03341156
3.05950000,170.39506825,0.03339123
3.07150000,165.38625323,0.03328581
3.08350000,163.04970023,0.03324721
3.09550000,156.11217762,0.03322649
3.10750000,154.22440656,0.03306665
3.11950000,151.99801902,0.03304148
3.13150000,146.36389070,0.03287618
3.14350000,143.41649645,0.03277713
3.15550000,140.20940090,0.03246190
3.16750000,138.48753295,0.03204845
3.17950000,139.66967112,0.03191779
3.19150000,139.63885991,0.03184493
3.20350000,140.32835291,0.03188493
3.21550000,142.60443795,0.03178006
3.22750000,138.80960113,0.03182424
3.23950000,145.68000313,0.03156746
3.25150000,149.63846052,0.03147853
3.26350000,158.33354315,0.03137919
3.27550000,163.89998193,0.03140902
3.28750000,168.54397149,0.03152077
3.29950000,171.74069937,0.03171830
3.31150000,171.52901675,0.03205790
3.32350000,166.78158893,0.03228326
3.33550000,163.61050051,0.03221895
3.34750000,157.74166401,0.03244363
3.35950000,152.68195011,0.03265523
3.37150000,148.16180238,0.03289200
3.38350000,141.28628640,0.03295463
3.39550000,134.91326803,0.03315548
3.40750000,130.37543317,0.03313231
3.41950000,128.97553175,0.03325165
3.43150000,127.41876674,0.03322146
3.44350000,125.04587924,0.03328441
3.45550000,125.39626398,0.03326977
3.46750000,127.61909272,0.03303778
3.47950000,129.78739526,0.03290588
3.49150000,133.75583136,0.03282216
3.50350000,137.03964479,0.03261016
3.51550000,140.69704030,0.03250805
3.52750000,145.78779650,0.03218638
3.53950000,150.21056083,0.03229160
3.55150000,157.28283218,0.03220994
3.56350000,164.11741115,0.03217085
3.57550000,168.23839540,0.03214116
3.58750000,174.27569524,0.03222052
3.59950000,177.17266900,0.03239403
3.61150000,176.03883404,0.03274256
3.62350000,171.79132994,0.03293242
3.63550000,170.79206040,0.03290289
3.64750000,170.32412585,0.03277763
3.65950000,165.96198164,0.03268052
3.67150000,165.58203330,0.03248449
3.68350000,159.71855594,0.03244702
3.69550000,157.75497665,0.03236549
3.70750000,157.08163914,0.03246097
3.71950000,155.13023058,0.03255071
3.73150000,151.63771912,0.03260317
3.74350000,150.40145149,0.03274983
3.75550000,148.76282732,0.03280109
3.76750000,145.12851309,0.03295430
3.77950000,143.35001874,0.03329390
3.79150000,134.96295443,0.03347410
3.80350000,130.97248460,0.03354555
3.81550000,128.59074669,0.03360320
3.82750000,124.93352425,0.03350242
3.83950000,122.57366216,0.03366741
3.85150000,120.05220787,0.03376375
3.86350000,117.77220484,0.03392571
3.87550000,115.36666726,0.03405611
3.88750000,113.25063282,0.03419458
3.89950000,114.85495013,0.03431338
3.91150000,112.36208460,0.03442683
3.92350000,112.33142364,0.03447602
3.93550000,114.47484861,0.03482359
3.94750000,114.92317704,0.03500531
3.95950000,116.11807829,0.03530272
3.97150000,113.70000157,0.03555662
3.98350000,108.26651086,0.03563985
3.99550000,107.15445634,0.03566377
4.00750000,101.32209612,0.03586612
4.01950000,99.08715431,0.03593529
4.03150000,98.53490536,0.03591547
4.04350000,97.33966179,0.03569484
4.05550000,93.76030855,0.03587931
4.06750000,91.44457514,0.03619863
4.07950000,89.25906382,0.03653135
4.09150000,85.44660128,0.03687648
4.10350000,82.56459030,0.03749024
4.11550000,81.91152744,0.03800091
4.12750000,80.29279146,0.03831648
4.13950000,78.51161150,0.03874833
4.15150000,74.36891042,0.03870025
4.16350000,71.65879241,0.03879945
4.17550000,67.62113042,0.03852196
4.18750000,63.53291191,0.03845708
4.19950000,61.34545838,0.03818382
4.21150000,62.23265272,0.03774383
4.22350000,61.30209532,0.03724616
4.23550000,60.67771653,0.03708165
4.24750000,61.62267779,0.03725599
4.25950000,64.46055907,0.03745926
4.27150000,66.55232173,0.03759171
4.28350000,68.63114307,0.03799406
4.29550000,70.22496035,0.03813096
4.30750000,72.64093447,0.03802807
4.31950000,72.99885615,0.03790172
4.33150000,74.36396468,0.03828308
4.34350000,74.81111989,0.03800327
4.35550000,75.22320409,0.03797086
4.36750000,72.23110780,0.03777930
4.37950000,71.10187677,0.03829106
4.39150000,67.92254405,0.03826450
4.40350000,64.04064911,0.03814326
4.41550000,59.73395256,0.03813707
4.42750000,56.26392735,0.03828714
4.43950000,53.66846052,0.03841841
4.45150000,50.49997916,0.03827733
4.46350000,47.81442849,0.03867089
4.47550000,45.53709579,0.03881486
4.48750000,43.85826326,0.03838828
4.49950000,42.20207594,0.03806538
4.51150000,40.70220531,0.03819952
4.52350000,39.64768861,0.03839357
4.53550000,39.36653190,0.03864172
4.54750000,38.71988492,0.03917173
4.55950000,37.56433760,0.03966924
4.57150000,35.78711871,0.04031581
4.58350000,33.77932285,0.04085125
4.59550000,32.21318983,0.04135941
4.60750000,29.96824683,0.04202799
4.61950000,27.72835637,0.04144562
4.63150000,24.96276514,0.04101965
4.64350000,24.31934712,0.04124267
4.65550000,23.51466552,0.04069057
4.66750000,22.72135473,0.04003592
4.67950000,21.68315697,0.03943853
4.69150000,20.28943449,0.03850302
4.70350000,20.46863288,0.03773250
4.71550000,20.94195598,0.03748082
4.72750000,20.91380949,0.03806130
4.73950000,21.20733253,0.03813201
4.75150000,20.69574425,0.03822239
4.76350000,21.56241006,0.03896728
4.77550000,22.44683389,0.03881714
4.78750000,22.78571169,0.03876691
4.79950000,23.00592506,0.03810543
4.81150000,24.08586794,0.03793398
4.82350000,24.80458944,0.03848323
4.83550000,25.66248524,0.03923267
4.84750000,26.39793500,0.03899645
4.85950000,26.70393773,0.03905172
4.87150000,25.84195456,0.03933190
4.88350000,25.48405143,0.03885967
4.89550000,25.32557727,0.03859859
4.90750000,24.56937645,0.03768481
4.91950000,22.69720447,0.03587619
4.93150000,21.95995251,0.03439535
4.94350000,20.46821880,0.03324440
4.95550000,19.07745275,0.03169819
4.96750000,16.96454874,0.02995247
4.97950000,16.75142454,0.02892073
4.99150000,16.42187891,0.02772211
5.00350000,15.71289157,0.02720495
5.01550000,15.85493361,0.02747262
5.02750000,16.05931589,0.02705337
5.03950000,16.71691871,0.02700582
5.05150000,16.31476141,0.02674809
5.06350000,16.25210478,0.02710493
5.07550000,16.77127819,0.02686767
5.08750000,16.77623908,0.02670931
5.09950000,16.44643954,0.02608669
5.11150000,16.70383964,0.02557003
5.12350000,16.46903527,0.02618956
5.13550000,16.68531264,0.02725086
5.14750000,17.02438981,0.02803904
5.15950000,16.78037256,0.02793187
5.17150000,17.23146388,0.02809299
5.18350000,16.84683321,0.02777962
5.19550000,17.19808200,0.02864883
5.20750000,16.96548794,0.02885576
5.21950000,17.12639634,0.02843005
5.23150000,16.09175253,0.02725494
5.24350000,16.07309255,0.02695334
5.25550000,15.70397903,0.02652384
5.26750000,15.61891869,0.02670476
5.27950000,14.97746923,0.02620319
5.29150000,15.35264023,0.02583240
5.30350000,16.12272854,0.02601913
5.31550000,17.25300205,0.02694373
5.32750000,18.98328701,0.02800172
5.33950000,19.98650826,0.02816789
5.35150000,20.06786911,0.02755273
5.36350000,20.38742927,0.02725268
5.37550000,20.97398815,0.02766358
5.38750000,20.65075675,0.02802508
5.39950000,20.60107656,0.02765090
5.41150000,21.08153559,0.02705503
5.42350000,20.86811563,0.02696017
5.43550000,20.55067203,0.02705275
5.44750000,20.65247121,0.02732252
5.45950000,21.00652446,0.02736775
5.47150000,21.60139055,0.02706907
5.48350000,24.17161647,0.02738020
5.49550000,26.50784789,0.02812609
5.50750000,27.80969730,0.02859188
5.51950000,28.46868989,0.02904090
5.53150000,29.21944243,0.02864411
5.54350000,28.65724527,0.02812635
5.55550000,29.31158683,0.02831952
5.56750000,29.10894062,0.02846957
5.57950000,27.99603355,0.02829673
5.59150000,27.55218441,0.02817036
5.60350000,27.12768566,0.02819727
5.61550000,27.76080423,0.02810293
5.62750000,26.85377329,0.02783457
5.63950000,27.29105617,0.02809044
5.65150000,28.62200401,0.02773148
5.66350000,30.95980491,0.02798165
5.67550000,32.82836197,0.02811624
5.68750000,34.86007428,0.02826748
5.69950000,36.00512157,0.02827809
5.71150000,36.84527851,0.02814982
5.72350000,37.40995795,0.02753981
5.73550000,37.14490110,0.02682530
5.74750000,36.36794729,0.02636586
5.75950000,34.37309202,0.02583181
5.77150000,33.49703240,0.02536097
5.78350000,32.14408291,0.02484232
5.79550000,32.34917347,0.02436022
5.80750000,32.40962746,0.02381070
5.81950000,31.23426573,0.02352669
5.83150000,32.99984244,0.02336461
5.84350000,35.89082440,0.02321596
5.85550000,40.08012712,0.02354070
5.86750000,43.74672817,0.02373778
5.87950000,47.40901797,0.02387513
5.89150000,49.78302860,0.02400241
5.90350000,50.81161915,0.02398413
5.91550000,50.74471079,0.02389120
5.92750000,49.13329180,0.02391510
5.93950000,47.40262708,0.02413423
5.95150000,46.41394616,0.02385773
5.96350000,43.35012221,0.02404967
5.97550000,40.70813349,0.02382362
5.98750000,37.70684771,0.02391241
5.99950000,35.31527549,0.02380690
6.01150000,34.27481070,0.02397812
6.02350000,34.86595437,0.02383993
6.03550000,37.17897208,0.02402984
6.04750000,39.43068976,0.02427798
6.05950000,40.56013089,0.02410990
6.07150000,40.96222811,0.02415925
6.08350000,40.08255583,0.02421905
6.09550000,39.34969966,0.02428717
6.10750000,40.51688480,0.02503154
6.11950000,40.98886921,0.02550943
6.13150000,40.56518083,0.02611655
6.14350000,39.22152986,0.02619751
6.15550000,35.05496345,0.02642524
6.16750000,32.43747365,0.02640027
6.17950000,29.55826345,0.02638296
6.19150000,27.17323519,0.02641445
6.20350000,26.18012753,0.02629518
6.21550000,25.87148390,0.02610142
6.22750000,26.44409858,0.02585345
6.23950000,25.58191253,0.02533067
6.25150000,25.07102514,0.02474134
6.26350000,24.21909379,0.02459166
6.27550000,24.81157836,0.02466843
6.28750000,27.25445449,0.02515866
6.29950000,28.96443955,0.02575731
6.31150000,28.22655965,0.02531049
6.32350000,26.94987929,0.02483774
6.33550000,25.07116726,0.02338456
6.34750000,22.49916069,0.02212408
6.35950000,20.66128557,0.02113937
6.37150000,18.77907387,0.02019000
6.38350000,17.77511897,0.01924980
6.39550000,17.49782053,0.01840084
6.40750000,17.66739726,0.01752953
6.41950000,17.84829703,0.01683174
6.43150000,17.92006655,0.01615577
6.44350000,18.58996923,0.01603697
6.45550000,18.65257689,0.01649397
6.46750000,22.03522705,0.01706669
6.47950000,23.81738624,0.01756537
6.49150000,25.11174634,0.01781421
6.50350000,26.39943259,0.01777358
6.51550000,28.18466141,0.01786101
6.52750000,29.39143732,0.01788701
6.53950000,32.17994924,0.01812294
6.55150000,33.21957649,0.01820645
6.56350000,34.62941082,0.01828771
6.57550000,35.63324106,0.01845813
6.58750000,38.75953026,0.01867225
6.59950000,40.86097521,0.01894071
6.61150000,42.14879194,0.01914133
6.62350000,42.26837904,0.01944436
6.63550000,41.27815730,0.01994470
6.64750000,41.37272268,0.02051405
6.65950000,43.37577963,0.02102363
6.67150000,44.28289246,0.02143006
6.68350000,45.45796489,0.02183801
6.69550000,47.31943832,0.02225715
6.70750000,49.35583054,0.02261253
6.71950000,51.10536914,0.02307713
6.73150000,54.49685457,0.02349645
6.74350000,56.56015219,0.02379629
6.75550000,58.69158105,0.02424721
6.76750000,59.80682355,0.02459888
6.77950000,62.37365316,0.02496716
6.79150000,61.87948978,0.02541159
6.80350000,60.06312038,0.02596053
6.81550000,58.94102662,0.02648994
6.82750000,57.62512359,0.02718888
6.83950000,56.69823712,0.02765904
6.85150000,54.71466121,0.02807848
6.86350000,51.16092204,0.02861108
6.87550000,47.93990383,0.02895309
6.88750000,44.34951020,0.02942411
6.89950000,40.59395370,0.02986067
6.91150000,37.99783259,0.03055250
6.92350000,36.06990938,0.03113792
6.93550000,32.22002993,0.03087330
6.94750000,27.27433665,0.02998198
6.95950000,23.59028534,0.02829150
6.97150000,19.99597260,0.02632665
6.98350000,15.53304459,0.02391010
6.99550000,13.06683038,0.02178850
7.00750000,11.73772711,0.01934906
7.01950000,10.07092568,0.01769964
7.03150000,8.33599446,0.01590286
7.04350000,7.05864333,0.01444812
7.05550000,5.84182540,0.01333187
7.06750000,5.63824074,0.01289443
7.07950000,5.43073461,0.01261676
7.09150000,6.48454870,0.01283751
7.10350000,7.49829732,0.01395339
7.11550000,7.77496913,0.01446462
7.12750000,8.77322607,0.01491288
7.13950000,9.62195609,0.01507446
7.15150000,9.74813327,0.01515163
7.16350000,9.86895761,0.01544905
7.17550000,9.72842510,0.01577592
7.18750000,9.81757437,0.01605133
7.19950000,9.75721250,0.01639341
7.21150000,9.80713906,0.01703385
7.22350000,9.41715533,0.01709327
7.23550000,9.05948922,0.01720264
7.24750000,8.70726054,0.01723892
7.25950000,8.39767336,0.01719898
7.27150000,8.59233164,0.01680783
7.28350000,8.97049373,0.01614454
7.29550000,9.34944770,0.01623737
7.30750000,9.76057257,0.01597857
7.31950000,10.20253092,0.01573108
7.33150000,10.49838652,0.01563322
7.34350000,9.98080856,0.01565240
7.35550000,9.79990083,0.01532332
7.36750000,8.73328207,0.01491907
7.37950000,8.87875770,0.01465116
7.39150000,8.77287232,0.01475471
7.40350000,8.67600229,0.01469805
7.41550000,8.87461529,0.01517282
7.42750000,8.87263324,0.01453382
7.43950000,9.14051970,0.01515978
7.45150000,9.16309276,0.01538670
7.46350000,9.71878162,0.01575175
7.47550000,9.38996487,0.01566765
7.48750000,9.32262669,0.01625314
7.49950000,9.17432679,0.01626178
7.51150000,9.14363825,0.01686420
7.52350000,8.87849076,0.01635364
7.53550000,8.54619292,0.01619824
7.54750000,8.56645895,0.01581953
7.55950000,8.32446280,0.01540781
7.57150000,8.99484415,0.01537751
7.58350000,9.02096873,0.01512271
7.59550000,8.93034487,0.01508560
7.60750000,9.21581964,0.01484188
7.61950000,8.96903887,0.01480972
7.63150000,8.82419578,0.01529623
7.64350000,8.34614835,0.01534773
7.65550000,8.40217373,0.01571336
7.66750000,7.99529186,0.01592278
7.67950000,8.13605539,0.01647807
7.69150000,8.70319202,0.01676133
7.70350000,8.87725651,0.01690942
7.71550000,9.35147909,0.01679111
7.72750000,9.20506000,0.01716252
7.73950000,9.60738349,0.01743956
7.75150000,9.67122397,0.01779375
7.76350000,9.47623869,0.01832470
7.77550000,9.20469269,0.01863265
7.78750000,9.16904846,0.01895861
7.79950000,9.40094595,0.01910984
7.81150000,9.20918582,0.01912528
7.82350000,9.52021869,0.01972209
7.83550000,9.98513727,0.01998201
7.84750000,10.81965133,0.02021405
7.85950000,11.35357718,0.02019946
7.87150000,12.00202408,0.02044506
7.88350000,13.19404731,0.02031697
7.89550000,14.08396495,0.02033487
7.90750000,15.18708301,0.02063229
7.91950000,16.06774275,0.02065778
7.93150000,17.17249026,0.02074253
7.94350000,17.30676713,0.02110475
7.95550000,17.84479963,0.02126254
7.96750000,18.23447004,0.02129568
7.97950000,18.95360799,0.02155607
7.99150000,19.51742191,0.02168368
8.00350000,19.95638041,0.02210626
8.01550000,20.20038509,0.02244292
8.02750000,20.71818520,0.02230234
8.03950000,20.71950251,0.02256212
8.05150000,19.74382184,0.02272773
8.06350000,20.15121915,0.02316581
8.07550000,21.02584688,0.02344676
8.08750000,20.69292409,0.02378063
8.09950000,21.40214393,0.02409491
8.11150000,22.23335225,0.02459036
8.12350000,22.76685021,0.02512723
8.13550000,22.70059297,0.02564592
8.14750000,23.15574942,0.02591355
8.15950000,23.63012699,0.02656087
8.17150000,24.25326807,0.02724867
8.18350000,24.79174291,0.02773923
8.19550000,24.73138894,0.02832379
8.20750000,24.89812248,0.02859602
8.21950000,24.93379055,0.02881770
8.23150000,24.14075700,0.02898764
8.24350000,24.94191047,0.02910778
8.25550000,25.59341863,0.02938712
8.26750000,25.84731350,0.02949661
8.27950000,25.39426577,0.02986186
8.29150000,25.73335786,0.03035312
8.30350000,25.40070622,0.03064317
8.31550000,24.39114457,0.03090889
8.32750000,23.30925355,0.03121946
8.33950000,22.25797006,0.03197543
8.35150000,21.86324699,0.03297984
8.36350000,21.47146000,0.03420871
8.37550000,20.59673531,0.03462691
8.38750000,19.27834132,0.03460215
8.39950000,18.17754503,0.03444351
8.41150000,16.45573846,0.03372452
8.42350000,14.84174688,0.03250617
8.43550000,13.36120295,0.03037872
8.44750000,11.42977224,0.02845872
8.45950000,9.90444149,0.02696963
8.47150000,7.85137616,0.02498193
8.48350000,6.44515420,0.02398419
8.49550000,4.91651874,0.02273000
8.50750000,4.04193252,0.02164664
8.51950000,3.44502064,0.02027447
8.53150000,3.09880596,0.01957065
8.54350000,3.75122126,0.01929919
8.55550000,3.97397894,0.01850654
8.56750000,3.92169905,0.01715393
8.57950000,3.71247064,0.01604446
8.59150000,3.56041449,0.01531624
8.60350000,3.04957623,0.01349562
8.61550000,2.80376703,0.01284238
8.62750000,2.43877355,0.01205089
8.63950000,2.30436569,0.01179100
8.65150000,2.46524651,0.01241369
8.66350000,2.42025586,0.01270548
8.67550000,2.48755029,0.01351354
8.68750000,2.55489519,0.01396359
8.69950000,2.52290932,0.01343747
8.71150000,2.54906160,0.01258438
8.72350000,2.61588086,0.01244738
8.73550000,2.79062217,0.01306233
8.74750000,3.02225804,0.01355591
8.75950000,3.14686846,0.01338938
8.77150000,3.44748111,0.01311486
8.78350000,3.66646846,0.01317676
8.79550000,3.84029542,0.01317554
8.80750000,4.13132297,0.01400309
8.81950000,4.33842589,0.01434349
8.83150000,4.67543978,0.01574666
8.84350000,4.82624076,0.01620641
8.85550000,5.01224339,0.01700115
8.86750000,5.22634590,0.01731897
8.87950000,5.68519749,0.01788844
8.89150000,5.66777949,0.01780433
8.90350000,5.85369553,0.01843424
8.91550000,5.85903038,0.01889053
8.92750000,6.21377947,0.02049384
8.93950000,7.09417527,0.02145737
8.95150000,7.24038459,0.02094941
8.96350000,7.57475651,0.02154598
8.97550000,8.15383359,0.02227294
8.98750000,8.72379849,0.02256067
8.99950000,9.07537818,0.02322531
9.01150000,8.97015512,0.02334005
9.02350000,9.09200932,0.02393676
9.03550000,9.43002122,0.02361630
9.04750000,9.39796460,0.02351468
9.05950000,9.21516580,0.02312989
9.07150000,9.73791051,0.02330860
9.08350000,9.80733216,0.02281883
9.09550000,9.55941522,0.02220724
9.10750000,9.83095784,0.02188068
9.11950000,10.22409261,0.02175194
9.13150000,10.71279669,0.02187227
9.14350000,10.23926632,0.02175411
9.15550000,10.30070831,0.02219985
9.16750000,10.63499270,0.02269327
9.17950000,10.83710751,0.02258724
9.19150000,11.04238483,0.02289147
9.20350000,10.82380260,0.02317783
9.21550000,10.93433508,0.02335830
9.22750000,11.90636651,0.02332402
9.23950000,12.59194132,0.02364741
9.25150000,12.88601060,0.02404170
9.26350000,14.18681224,0.02437612
9.27550000,14.84204268,0.02500651
9.28750000,15.39066150,0.02585458
9.29950000,16.35709011,0.02659854
9.31150000,16.76376451,0.02709659
9.32350000,16.43870543,0.02796850
9.33550000,16.23056874,0.02795585
9.34750000,15.82291843,0.02818089
9.35950000,16.59680337,0.02865730
9.37150000,16.51498744,0.02886887
9.38350000,16.80002124,0.02892842
9.39550000,16.93742568,0.02881874
9.40750000,17.35273745,0.02866800
