Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
9.35950000,27.44024808,0.02956728
9.37150000,27.46163059,0.02983637
9.38350000,27.46025788,0.02997550
9.39550000,26.43925571,0.02968289
9.40750000,25.92977357,0.02953258
9.41950000,25.71605139,0.03000966
9.43150000,24.62446421,0.02917281
9.44350000,22.95226709,0.02842569
9.45550000,21.45177342,0.02819368
9.46750000,19.12637219,0.02727925
9.47950000,17.04604869,0.02662562
9.49150000,16.14361939,0.02590149
9.50350000,14.86385692,0.02569043
9.51550000,12.73247007,0.02445724
9.52750000,11.14895086,0.02450506
9.53950000,8.94275499,0.02393687
9.55150000,6.91603513,0.02339761
9.56350000,5.30529836,0.02286743
9.57550000,4.57074440,0.02288445
9.58750000,4.70029697,0.02280169
9.59950000,5.93252671,0.02336562
9.61150000,6.39572262,0.02352235
9.62350000,7.25073459,0.02354219
9.63550000,7.98029958,0.02383067
9.64750000,8.62809414,0.02424526
9.65950000,9.58625363,0.02444215
9.67150000,10.59975796,0.02566847
9.68350000,11.69465903,0.02637172
9.69550000,13.06655911,0.02734739
9.70750000,13.87256443,0.02788524
9.71950000,15.03598478,0.02882304
9.73150000,16.06362685,0.02891035
9.74350000,16.70820946,0.02907277
9.75550000,16.98277372,0.02962389
9.76750000,16.56681770,0.03000789
9.77950000,15.89100198,0.02964885
9.79150000,14.69677452,0.02897993
9.80350000,13.28313925,0.02814023
9.81550000,11.96413874,0.02724926
9.82750000,10.66534659,0.02628578
9.83950000,9.42828283,0.02563079
9.85150000,8.50547075,0.02539801
9.86350000,7.88721220,0.02566258
9.87550000,6.75170695,0.02536691
9.88750000,6.68211429,0.02444562
9.89950000,6.41074305,0.02419052
9.91150000,7.02979051,0.02394856
9.92350000,7.39961455,0.02386400
9.93550000,7.62029637,0.02442842
9.94750000,7.78707465,0.02496268
9.95950000,7.36438989,0.02496051
9.97150000,7.49955592,0.02470731
9.98350000,7.31925051,0.02451994
9.99550000,7.58066595,0.02451989
10.00750000,7.64048005,0.02455993
10.01950000,7.98272623,0.02468492
10.03150000,8.48494575,0.02472789
10.04350000,8.62847121,0.02524526
10.05550000,9.44311904,0.02571863
10.06750000,9.81174759,0.02601566
10.07950000,11.01708441,0.02574073
10.09150000,11.41404149,0.02656710
10.10350000,12.14201311,0.02693341
10.11550000,13.02745373,0.02787233
10.12750000,13.36831628,0.02885397
10.13950000,13.31318658,0.02872994
10.15150000,13.05956853,0.02915803
10.16350000,12.97081112,0.02940331
10.17550000,12.36625073,0.02871547
10.18750000,11.51644872,0.02827429
10.19950000,10.71427020,0.02789422
10.21150000,10.15774777,0.02724205
10.22350000,9.65411058,0.02749445
10.23550000,9.09464703,0.02815574
10.24750000,8.87486033,0.02817430
10.25950000,8.82211937,0.02851062
10.27150000,8.81749822,0.02882390
10.28350000,8.51054063,0.02914702
10.29550000,8.59258165,0.02835981
10.30750000,8.38560523,0.02865404
10.31950000,7.82460408,0.02812710
10.33150000,7.51537195,0.02710812
10.34350000,7.38588151,0.02695642
10.35550000,6.98500538,0.02640859
10.36750000,6.61511010,0.02564817
10.37950000,6.03610941,0.02507468
10.39150000,5.70411402,0.02396849
10.40350000,5.38847113,0.02304857
10.41550000,5.53691015,0.02379639
10.42750000,5.38524665,0.02273513
10.43950000,5.21330180,0.02198942
10.45150000,5.04129310,0.02151941
10.46350000,4.80246970,0.02183066
10.47550000,4.33439660,0.02107335
10.48750000,4.21502187,0.02060711
10.49950000,3.96029086,0.02077063
10.51150000,4.00572131,0.02056676
10.52350000,4.13143935,0.02065886
10.53550000,4.46476600,0.02154795
10.54750000,4.55665247,0.02179851
10.55950000,4.66354903,0.02199823
10.57150000,4.52895627,0.02215617
10.58350000,4.51283109,0.02255184
10.59550000,4.93023829,0.02308571
10.60750000,4.89617420,0.02358078
10.61950000,5.11113655,0.02359805
10.63150000,5.33398235,0.02417712
10.64350000,5.31841873,0.02407099
10.65550000,5.50791543,0.02446763
10.66750000,5.64818901,0.02442490
10.67950000,5.70568996,0.02442970
10.69150000,5.83403077,0.02477411
10.70350000,5.82091452,0.02499421
10.71550000,5.75154479,0.02492112
10.72750000,5.67901407,0.02538797
10.73950000,5.71916027,0.02620998
10.75150000,5.77781038,0.02700340
10.76350000,5.84684953,0.02852675
10.77550000,5.98422955,0.02832766
10.78750000,5.88729948,0.02797499
10.79950000,5.29206230,0.02592961
10.81150000,5.26428286,0.02566282
10.82350000,4.85181964,0.02360241
10.83550000,4.22725413,0.02131352
10.84750000,3.74521381,0.01874129
10.85950000,3.25639718,0.01694110
10.87150000,2.80054760,0.01594860
10.88350000,2.53973419,0.01463334
10.89550000,2.26671758,0.01458748
10.90750000,2.07604779,0.01454365
10.91950000,2.06020010,0.01511200
10.93150000,2.38357094,0.01566086
10.94350000,2.51664207,0.01595277
10.95550000,2.53838455,0.01638294
10.96750000,2.71725652,0.01625933
10.97950000,2.78474756,0.01683908
10.99150000,3.02311369,0.01655155
11.00350000,3.23782857,0.01747421
11.01550000,3.41313275,0.01748430
11.02750000,3.64720584,0.01743155
11.03950000,3.89477386,0.01793075
11.05150000,4.19369411,0.01914162
11.06350000,4.39979940,0.02019791
11.07550000,4.72369990,0.02095233
11.08750000,5.20377535,0.02287591
11.09950000,5.30215633,0.02303023
11.11150000,5.62781565,0.02346717
11.12350000,5.68633005,0.02277325
11.13550000,5.93906996,0.02277518
11.14750000,6.18240913,0.02329044
11.15950000,6.37107940,0.02258086
11.17150000,6.63887345,0.02238894
11.18350000,6.68690870,0.02152047
11.19550000,6.88578246,0.02130878
11.20750000,7.06634149,0.02205572
11.21950000,7.67928667,0.02248478
11.23150000,7.73963013,0.02316527
11.24350000,7.95924007,0.02391908
11.25550000,8.03693320,0.02404140
11.26750000,8.15598112,0.02475546
11.27950000,7.90154521,0.02447553
11.29150000,7.82849655,0.02536108
11.30350000,7.73559005,0.02459269
11.31550000,7.45371758,0.02428033
11.32750000,7.09093637,0.02367583
11.33950000,6.58741401,0.02329585
11.35150000,6.16866816,0.02297933
11.36350000,5.63396107,0.02214139
11.37550000,5.15833602,0.02186961
11.38750000,5.08877203,0.02263819
11.39950000,5.03751379,0.02332400
11.41150000,5.35182564,0.02384625
11.42350000,5.02318031,0.02405016
11.43550000,5.32821986,0.02428783
11.44750000,5.03167730,0.02352042
11.45950000,4.81457472,0.02328678
11.47150000,4.81411620,0.02348517
11.48350000,4.97446190,0.02447501
11.49550000,4.73146755,0.02317962
11.50750000,4.63185544,0.02319021
11.51950000,4.55699912,0.02284746
11.53150000,4.45077409,0.02388243
11.54350000,4.34830091,0.02434889
11.55550000,4.21039811,0.02432102
11.56750000,4.06027517,0.02377043
11.57950000,4.25582823,0.02444592
11.59150000,4.05375851,0.02377801
11.60350000,4.04363555,0.02319536
11.61550000,3.89075044,0.02190903
11.62750000,3.80886607,0.02063469
11.63950000,3.51238389,0.01993409
11.65150000,3.37558892,0.01928868
11.66350000,3.32646596,0.01926749
11.67550000,2.99323323,0.01868674
11.68750000,2.91452303,0.01777069
11.69950000,2.73493564,0.01797056
11.71150000,2.84877219,0.01852877
11.72350000,3.10129913,0.02038177
11.73550000,3.01634258,0.02158445
11.74750000,3.12034902,0.02219544
11.75950000,3.19583413,0.02259751
11.77150000,3.10929901,0.02309212
11.78350000,3.06726982,0.02296333
11.79550000,2.99558629,0.02190000
11.80750000,2.74738772,0.02035281
11.81950000,2.63016082,0.01994187
11.83150000,2.35986001,0.01899247
11.84350000,2.36780160,0.01794283
11.85550000,2.31336839,0.01749353
11.86750000,2.02127215,0.01592890
11.87950000,2.16123988,0.01561478
11.89150000,2.11512122,0.01560989
11.90350000,2.44669201,0.01767300
11.91550000,2.73831657,0.02003513
11.92750000,3.07631935,0.02267181
11.93950000,3.37360781,0.02422380
11.95150000,3.65116792,0.02553660
11.96350000,3.94784364,0.02768426
11.97550000,4.13855678,0.02792385
11.98750000,4.28740011,0.02842762
11.99950000,4.29723618,0.02853622
12.01150000,4.35105445,0.02842357
12.02350000,4.31352598,0.02739365
12.03550000,4.42804210,0.02679812
12.04750000,4.25560965,0.02596824
12.05950000,3.94397072,0.02443697
12.07150000,3.93822415,0.02427814
12.08350000,3.56070554,0.02333916
12.09550000,3.58723717,0.02390085
12.10750000,3.24866988,0.02295358
12.11950000,2.75706661,0.02083447
12.13150000,2.64000608,0.02029166
12.14350000,2.62773321,0.01908190
12.15550000,2.57813521,0.01862782
12.16750000,2.45288656,0.01786728
12.17950000,2.60479685,0.01847839
12.19150000,2.77631075,0.01802315
12.20350000,2.98204803,0.01868004
12.21550000,3.22890177,0.01920359
12.22750000,3.34636952,0.02054268
12.23950000,3.44756966,0.02169526
12.25150000,3.33448337,0.02184524
12.26350000,3.34933568,0.02207099
12.27550000,3.50034600,0.02289838
12.28750000,3.53737953,0.02280975
12.29950000,3.19806153,0.02128686
12.31150000,2.95677661,0.02037195
12.32350000,3.21754722,0.02100609
12.33550000,3.44682383,0.02074064
12.34750000,3.55213248,0.02080383
12.35950000,4.14960691,0.02122227
12.37150000,4.66564139,0.02321523
12.38350000,4.81038615,0.02361229
12.39550000,5.14245604,0.02484881
12.40750000,5.22677170,0.02610461
12.41950000,5.47989458,0.02814456
12.43150000,5.53183159,0.02850669
12.44350000,5.39416986,0.02845582
12.45550000,5.31284147,0.02772130
12.46750000,5.24332620,0.02713665
12.47950000,4.84314456,0.02554750
12.49150000,4.20373240,0.02409002
12.50350000,3.85020709,0.02258370
12.51550000,3.45268245,0.02044272
12.52750000,3.05134377,0.01824091
12.53950000,2.65333015,0.01607787
12.55150000,2.26578071,0.01405319
12.56350000,1.89583457,0.01226648
12.57550000,1.55063086,0.01081732
12.58750000,1.23730869,0.00980531
12.59950000,0.96300717,0.00933005
