1.315124040118826088e+02 1.018060900000000000e+07
1.315328385728862486e+02 1.001351800000000000e+07
1.315532730337799876e+02 9.852474000000000000e+06
1.315737073945492739e+02 9.722936000000000000e+06
1.315941418553265976e+02 9.717073000000000000e+06
1.316145764159882674e+02 9.854102000000000000e+06
1.316350107765319990e+02 9.854243000000000000e+06
1.316554452370692161e+02 9.622330000000000000e+06
1.316758797974980553e+02 9.355803000000000000e+06
1.316963142578024417e+02 9.357562000000000000e+06
1.317167486181133427e+02 1.038071300000000000e+07
1.317371830783085898e+02 1.389349600000000000e+07
1.317576176384973223e+02 1.832658200000000000e+07
1.317780519985753926e+02 1.931968600000000000e+07
1.317984864585378091e+02 1.873483200000000000e+07
1.318189210184937110e+02 1.730127800000000000e+07
1.318393553783389507e+02 1.607623500000000000e+07
1.318597898380685365e+02 1.520211200000000000e+07
1.318802242977908463e+02 1.448851700000000000e+07
1.319006587574040168e+02 1.381536100000000000e+07
1.319210932169007719e+02 1.319278400000000000e+07
1.319415276763902511e+02 1.263687400000000000e+07
1.319619621357705910e+02 1.212620800000000000e+07
1.319823965951509308e+02 1.164953600000000000e+07
1.320028310544075794e+02 1.120485700000000000e+07
1.320232654135543271e+02 1.079816500000000000e+07
1.320436999725861824e+02 1.044298200000000000e+07
1.320641344316100003e+02 1.014303800000000000e+07
1.320845687905239174e+02 9.899698000000000000e+06
1.321050032494385960e+02 9.706481000000000000e+06
1.321254378082303447e+02 9.568728000000000000e+06
1.321458721669114311e+02 9.519913000000000000e+06
1.321663066255932790e+02 9.559458000000000000e+06
1.321867411841521971e+02 9.625522000000000000e+06
1.322071756426012143e+02 9.706698000000000000e+06
1.322276100010494702e+02 9.697021000000000000e+06
1.322480444593820721e+02 9.615917000000000000e+06
1.322684790175917442e+02 9.776921000000000000e+06
1.322889133758071694e+02 1.125146600000000000e+07
1.323093478338996647e+02 1.579409000000000000e+07
1.323297823918837821e+02 1.907904400000000000e+07
1.323502167498663766e+02 1.903031200000000000e+07
1.323706512077333173e+02 1.770874600000000000e+07
1.323910856654765666e+02 1.649062500000000000e+07
1.324115201232270920e+02 1.555108600000000000e+07
1.324319545808539260e+02 1.479387400000000000e+07
1.324523890383716207e+02 1.415672100000000000e+07
1.324728235958900768e+02 1.358212700000000000e+07
1.324932579532905947e+02 1.304607800000000000e+07
1.325136924106845981e+02 1.253189600000000000e+07
1.325341267678522854e+02 1.199234100000000000e+07
1.325545613250142196e+02 1.158318900000000000e+07
1.325749957821826683e+02 1.115986400000000000e+07
1.325954301391175250e+02 1.078919700000000000e+07
1.326158646960539045e+02 1.048249300000000000e+07
1.326362991529822466e+02 1.024121500000000000e+07
1.326567336096850340e+02 1.005504100000000000e+07
1.326771679663870600e+02 9.889936000000000000e+06
1.326976025230833329e+02 9.798010000000000000e+06
1.327180369795532897e+02 9.741345000000000000e+06
1.327384713360224850e+02 9.820063000000000000e+06
1.327589058924859273e+02 9.928393000000000000e+06
1.327793403487230535e+02 9.795334000000000000e+06
1.327997747049594182e+02 9.548420000000000000e+06
1.328202091610728530e+02 9.405717000000000000e+06
1.328406437171943253e+02 9.940192000000000000e+06
1.328610780731978593e+02 1.208560400000000000e+07
1.328815125290784636e+02 1.661506100000000000e+07
1.329019470849671052e+02 1.944194800000000000e+07
1.329223814407378086e+02 1.908282600000000000e+07
1.329428158963855822e+02 1.774721600000000000e+07
1.329632503519242164e+02 1.641833700000000000e+07
1.329836849074636120e+02 1.554087100000000000e+07
1.330041192628777935e+02 1.478569500000000000e+07
1.330245537183000124e+02 1.408823400000000000e+07
1.330449881734894007e+02 1.342934600000000000e+07
1.330654226286715129e+02 1.283717600000000000e+07
1.330858570838609012e+02 1.229892000000000000e+07
1.331062915388174588e+02 1.175029900000000000e+07
1.331267259937667404e+02 1.135668300000000000e+07
1.331471604487232980e+02 1.094001700000000000e+07
1.331675949034470250e+02 1.056731300000000000e+07
1.331880293581634760e+02 1.021891300000000000e+07
1.332084639127715491e+02 9.984375000000000000e+06
1.332288982673780993e+02 9.779230000000000000e+06
1.332493327218617196e+02 9.624332000000000000e+06
1.332697671762362006e+02 9.537027000000000000e+06
1.332902016304942663e+02 9.578783000000000000e+06
1.333106360847450560e+02 9.690346000000000000e+06
1.333310704388859449e+02 9.727266000000000000e+06
1.333515049929119414e+02 9.704049000000000000e+06
1.333719394469299004e+02 9.661433000000000000e+06
1.333923739008387201e+02 9.709877000000000000e+06
1.334128083546311245e+02 1.076928400000000000e+07
1.334332428082998376e+02 1.377388100000000000e+07
1.334536772619758267e+02 1.786269000000000000e+07
1.334741116155346390e+02 1.900567400000000000e+07
1.334945461689712829e+02 1.818354200000000000e+07
1.335149806224144413e+02 1.685993800000000000e+07
1.335354149757404230e+02 1.584490100000000000e+07
1.335558495289442362e+02 1.507509700000000000e+07
1.335762839821545640e+02 1.443426600000000000e+07
1.335967183352477150e+02 1.385117000000000000e+07
1.336171527882179362e+02 1.330387500000000000e+07
1.336375873410797794e+02 1.278170000000000000e+07
1.336580217939335853e+02 1.227894200000000000e+07
1.336784561466774903e+02 1.180698200000000000e+07
1.336988906993065029e+02 1.137179100000000000e+07
1.337193251519347541e+02 1.097969600000000000e+07
1.337397595044385525e+02 1.064247500000000000e+07
1.337601939568339731e+02 1.033349700000000000e+07
1.337806285091064638e+02 1.016943000000000000e+07
1.338010628613847075e+02 1.002250400000000000e+07
1.338214973135472974e+02 9.918032000000000000e+06
1.338419317655934719e+02 9.835965000000000000e+06
1.338623662175159552e+02 9.792565000000000000e+06
1.338828006694457144e+02 9.863535000000000000e+06
1.339032351212590584e+02 9.893238000000000000e+06
