2.825263075894070880e+03 1.001386404037475586e+00
2.825265390771445709e+03 1.002088665962219238e+00
2.825267705648821902e+03 1.002573370933532715e+00
2.825270020526199460e+03 1.002874970436096191e+00
2.825272335403575653e+03 1.002987027168273926e+00
2.825274650280952301e+03 1.003657221794128418e+00
2.825276965158328494e+03 1.004356026649475098e+00
2.825279280035705142e+03 1.004353761672973633e+00
2.825281594913081335e+03 1.005002260208129883e+00
2.825283909790457983e+03 1.005175590515136719e+00
2.825286224667833267e+03 1.005482912063598633e+00
2.825288539545211279e+03 1.005996346473693848e+00
2.825290854422586563e+03 1.006669163703918457e+00
2.825293169299963211e+03 1.007066488265991211e+00
2.825295484177340768e+03 1.007657885551452637e+00
2.825297799054522784e+03 1.007893919944763184e+00
2.825300113931493797e+03 1.008517146110534668e+00
2.825302428808463446e+03 1.008509159088134766e+00
2.825304743685434460e+03 1.009181737899780273e+00
2.825307058562403199e+03 1.009894967079162598e+00
2.825309373439372848e+03 1.009636878967285156e+00
2.825311688316342497e+03 1.010411977767944336e+00
2.825314003193312601e+03 1.010686874389648438e+00
2.825316318070282250e+03 1.011580467224121094e+00
2.825318632947253718e+03 1.011491417884826660e+00
2.825320947824222458e+03 1.012289047241210938e+00
2.825323262701193471e+03 1.012196898460388184e+00
2.825325577578163120e+03 1.013223171234130859e+00
2.825327892455133224e+03 1.013296365737915039e+00
2.825330207332101509e+03 1.013926625251770020e+00
2.825332522209072522e+03 1.014071702957153320e+00
2.825334837086042171e+03 1.014855384826660156e+00
2.825337151963012275e+03 1.014764904975891113e+00
2.825339466839790020e+03 1.015265345573425293e+00
2.825341781716355854e+03 1.015552282333374023e+00
2.825344096592923052e+03 1.016048669815063477e+00
2.825346411469487521e+03 1.016209721565246582e+00
2.825348726346054718e+03 1.016910314559936523e+00
2.825351041222619187e+03 1.017140984535217285e+00
2.825353356099184111e+03 1.017907738685607910e+00
2.825355670975750400e+03 1.018005609512329102e+00
2.825357985852317142e+03 1.018222093582153320e+00
2.825360300728882066e+03 1.018181562423706055e+00
2.825362615605448809e+03 1.018552422523498535e+00
2.825364930482014643e+03 1.019186615943908691e+00
2.825367245358581386e+03 1.019903898239135742e+00
2.825369560235146309e+03 1.019819021224975586e+00
2.825371875111711233e+03 1.019701600074768066e+00
2.825374189988277067e+03 1.019541144371032715e+00
2.825376504864843355e+03 1.020516276359558105e+00
2.825378819741408734e+03 1.020273566246032715e+00
2.825381134617784937e+03 1.020697832107543945e+00
2.825383449493949684e+03 1.020667433738708496e+00
2.825385764370113520e+03 1.020440697669982910e+00
2.825388079246279631e+03 1.020943760871887207e+00
2.825390394122443922e+03 1.020965456962585449e+00
2.825392708998607759e+03 1.020456433296203613e+00
2.825395023874772960e+03 1.021330595016479492e+00
